dteventtime,platid,areaid,worldid,uin,rolechannel,network,create_hour
2020-03-05 14:00:51,1,1,55463,9f94948a832108b1fb89de2205b6057f,2017,WIFI,14
2020-03-05 14:00:51,1,1,55463,1406dae154658b7b5342cd7b84839a34,2017,WIFI,14
2020-03-05 14:00:51,1,1,55463,8f49ff3e24d797bc8f3445ce0ccc0024,2017,WIFI,14
2020-03-05 14:00:51,1,1,55463,52539b736c17461a29fd61bf6f2e4e7e,2017,WIFI,14
2020-03-05 14:00:52,1,1,55463,c59bb48c2a99155d826b55f40fd3a5d6,2017,WIFI,14
2020-03-05 14:00:52,1,1,55463,d8e01eda7c46c176559cbc54ceb4e212,2017,WIFI,14
2020-03-05 14:00:52,1,1,55463,81c8532d7fd6eab846ea8ef83ce8e7d3,2017,WIFI,14
2020-03-05 14:00:52,1,1,53346,ed22a2886c6d85a39e52e54492673464,10000145,WIFI,14
2020-03-05 14:00:57,1,1,55463,35c76dcf81a8309be8d06912c2e81ed7,2017,WIFI,14
2020-03-05 14:01:03,1,1,55463,f1780fb13c3e65e1e1a9d8d7fc2f2c22,2017,WIFI,14
2020-03-05 14:01:10,1,1,15498,2bd8cee0769dbe0c662437001ebef9bc,10040714,WIFI,14
2020-03-05 14:01:40,1,2,10594,82d011452e241e4d2076fa9a788436d7,2002,WIFI,14
2020-03-05 14:01:47,0,1,26648,5f0ed57b8074d4945b98eb93700da71e,1001,WIFI,14
2020-03-05 14:01:59,1,1,15498,f5bb8ab532dc419ef8aa051b83c97154,10040714,WIFI,14
2020-03-05 14:02:03,0,1,18421,5243422f62badee5483ae797ddfa771e,1001,WIFI,14
2020-03-05 14:02:11,1,1,15498,1c69e8c76526ac09473c9e549132daf8,10040714,WIFI,14
2020-03-05 14:02:24,1,1,53346,dd0b0c601c882b691c8dff4fd659dc2c,10000145,WIFI,14
2020-03-05 14:02:24,1,1,15498,84314cdd9b446fd69a48f6e6755fe2e2,10040714,WIFI,14
2020-03-05 14:02:30,1,1,53346,c95716ad86d63f500814872aa02ea420,10040714,WIFI,14
2020-03-05 14:02:45,1,1,15498,c41b8a7b9cd75c83bc444c1d14526d87,10040714,WIFI,14
2020-03-05 14:02:50,1,1,55463,386be8e2ce3701cc8b79680d0754b686,10000145,WIFI,14
2020-03-05 14:02:59,1,1,38741,ebfaa1d911280acba7c2b0f93fa06837,10040714,WIFI,14
2020-03-05 14:03:01,1,1,37787,76f0ccb9df8f6f7b3b579338ba27b8d6,10000145,WIFI,14
2020-03-05 14:03:07,1,1,15498,691757bb7dcec53faa87823069469f11,10040714,WIFI,14
2020-03-05 14:03:08,0,1,18421,c1cfd7f53d274777949ceab59b46a884,1001,WIFI,14
2020-03-05 14:03:17,1,1,15498,1a77387684c312a21ca483b702f9d6dc,10040714,WIFI,14
2020-03-05 14:03:22,1,1,53346,8722e3b4434bb8c259a08c7fab5eba3e,10040714,WIFI,14
2020-03-05 14:03:30,1,1,15498,f829107f3e8fdcd9139dcbaab66e004c,10040714,WIFI,14
2020-03-05 14:03:41,1,1,55463,485d0f59777bc15f5914de8b4840f251,10000145,WIFI,14
2020-03-05 14:03:44,1,1,53346,53971f7a4200c74ca686a4015ee39528,10040714,WIFI,14
2020-03-05 14:03:46,1,1,53346,65206183ab9b32af61bf7be3d49232a8,10040714,WIFI,14
2020-03-05 14:03:49,1,1,53346,4069ff042bad38094cfa6fd1cf9e6188,10022313,WIFI,14
2020-03-05 14:03:56,1,1,55463,215e958313d990de691a429cbb9e04cc,10000145,4G,14
2020-03-05 14:03:59,1,1,53346,f8a7f0a74d292cd3b883962c1fd70c83,10040714,WIFI,14
2020-03-05 14:04:07,1,1,38741,359096231a1a6012f1c543fbaf171fb9,10040714,WIFI,14
2020-03-05 14:04:07,0,1,25343,59e105ad7fb3950c58b4c2e2bb7cb1ae,1001,WIFI,14
2020-03-05 14:04:18,1,1,53346,b45507f847321df45b0007c9f6f6188e,10040714,WIFI,14
2020-03-05 14:04:23,1,1,53346,63bf49bf7fadbbc530a42427e34df2d9,10040714,WIFI,14
2020-03-05 14:04:25,1,1,53346,6fcec956ffb569c3fb225fa47acd5b70,10000145,WIFI,14
2020-03-05 14:04:26,1,1,55463,43ddf6ac0a4eba17025f51225d6a8bd2,2002,WIFI,14
2020-03-05 14:04:34,1,1,53346,88508e9727cbff539d4c82679133944e,10040714,WIFI,14
2020-03-05 14:04:36,1,1,53346,72266c2eda1b8a1cc6b3390ba847391e,10040714,WIFI,14
2020-03-05 14:04:47,1,1,53346,33e14ba98c73cfeeae2fde7c038f2363,10000144,4G,14
2020-03-05 14:04:51,1,1,55463,386be8e2ce3701cc8b79680d0754b686,10000145,WIFI,14
2020-03-05 14:05:10,1,1,38741,d87b18d668556d5a439bb07fe0b9d243,10040714,WIFI,14
2020-03-05 14:05:22,1,1,53346,42bc5f23e4e4fd0489b722ff32ccf23e,2002,WIFI,14
2020-03-05 14:05:27,0,1,18421,0d815335c479956b12f6123791f0e3a6,1001,4G,14
2020-03-05 14:05:33,1,1,38741,27bdbbea04e96f1894532968cef715a8,10040714,WIFI,14
2020-03-05 14:05:46,1,1,53346,5f7b1715054af74b6af5040ae54ec115,10040714,WIFI,14
2020-03-05 14:06:02,1,1,38741,6175db0e624eec692f5caf5d544def07,10040714,WIFI,14
2020-03-05 14:06:16,1,1,38741,d8bc6e229c3fd24335a35e230b756433,10040714,WIFI,14
2020-03-05 14:06:21,1,1,53346,a36f616e7e6fe00f5644f24f1d1751ff,10000145,4G,14
2020-03-05 14:06:40,1,1,15498,a267a83f3a298772c4f2ae793ff635c9,10040714,WIFI,14
2020-03-05 14:06:55,1,1,38741,96d0477e3b1264e47cdf9e160e39f9e6,10040714,WIFI,14
2020-03-05 14:07:11,1,2,19494,0980c63f4ac323d5ab502e781975686f,10028581,WIFI,14
2020-03-05 14:07:14,1,2,13886,2d892c3c273aa809f1fca2f85809b1b2,2002,4G,14
2020-03-05 14:07:17,0,1,18421,4936be300fdaf70b4f6f84b5c968b512,1001,WIFI,14
2020-03-05 14:07:17,0,1,18421,c18f8f18770dcdd976fdabd301f2f722,1001,WIFI,14
2020-03-05 14:07:17,0,1,18421,1d4adf47508eb8e6d5639d24034a3607,1001,WIFI,14
2020-03-05 14:07:17,0,1,18421,ef8a29d8dc8fc59f099457415119b92b,1001,WIFI,14
2020-03-05 14:07:17,0,1,18421,1055fa895da4ce4a93ab3ef7a13b613a,1001,WIFI,14
2020-03-05 14:07:17,0,1,18421,4e5eaac8376653d17562cfcd4bee6914,1001,WIFI,14
2020-03-05 14:07:17,0,1,18421,f7e67442f0f94739ca8cab450f9e5d11,1001,WIFI,14
2020-03-05 14:07:17,0,1,18421,4248c6353894f57ffe388f845ba6b2a4,1001,WIFI,14
2020-03-05 14:07:17,0,1,18421,35c05bf5192a3588561eb9c09a7acf80,1001,WIFI,14
2020-03-05 14:07:17,0,1,18421,dc2f44849d965ebe656319af39781b3f,1001,WIFI,14
2020-03-05 14:07:17,0,1,18421,e8e8407b44e814b345d14d41fe830aa8,1001,WIFI,14
2020-03-05 14:07:17,1,2,20625,6ee0f8364f0e3a6b2e713f33c1b927c4,2002,WIFI,14
2020-03-05 14:07:18,0,1,18421,f636ad01835f09f5aa689c962e7094f3,1001,WIFI,14
2020-03-05 14:07:18,0,1,18421,a68e66f3e2fce70fd0124a767b235e86,1001,WIFI,14
2020-03-05 14:07:18,0,1,18421,a2ad3c411148a5172025939b63775b05,1001,WIFI,14
2020-03-05 14:07:18,0,1,18421,2a400e576f14e3c4c30f927549328da2,1001,WIFI,14
2020-03-05 14:07:18,0,1,18421,6e0b763d47f4d1aa2cf987970aa0a611,1001,WIFI,14
2020-03-05 14:07:18,0,1,18421,fa2af52c9771c9b8be482034f9072674,1001,WIFI,14
2020-03-05 14:07:18,0,1,18421,67f8db7fc57d9ead1ae4f9051cbfc703,1001,WIFI,14
2020-03-05 14:07:18,0,1,18421,e74ea7585f1f2e413f8ac8efa172411d,1001,WIFI,14
2020-03-05 14:07:18,0,1,18421,b12707fcf3051ba7b9c520abdedca7d3,1001,WIFI,14
2020-03-05 14:07:18,0,1,18421,c66d9da6c82e1ad60558a140b3832bb8,1001,WIFI,14
2020-03-05 14:07:18,0,1,18421,cb196a02d0bc1b829cba5921bb1d6509,1001,WIFI,14
2020-03-05 14:07:18,0,1,18421,ce0c6ae0a1acc293459ef321c51dfd99,1001,WIFI,14
2020-03-05 14:07:18,0,1,18421,546e0f20df9391850eefd722c77fe99a,1001,WIFI,14
2020-03-05 14:07:18,0,1,18421,8603529f94a1177075dac6ead04c4602,1001,WIFI,14
2020-03-05 14:07:18,0,1,18421,1dae423947280974ce2eb16baa256724,1001,WIFI,14
2020-03-05 14:07:18,0,1,18421,d975fb830f57a355e61cb7e9071603c7,1001,WIFI,14
2020-03-05 14:07:18,0,1,18421,cd362393ba93d87a7bd099d265e7b8bb,1001,WIFI,14
2020-03-05 14:07:18,0,1,18421,08201929f5da3916ce649e89cb44fdcc,1001,WIFI,14
2020-03-05 14:07:18,0,1,18421,a4e77ff784c7e5000dbe1b145592a889,1001,WIFI,14
2020-03-05 14:07:19,0,1,18421,2fb914c7e76152f42ac1dc10a2a085db,1001,WIFI,14
2020-03-05 14:07:19,0,1,18421,3ecf3cf6a4b5e83893e8a8def58b69cb,1001,WIFI,14
2020-03-05 14:07:19,0,1,18421,f8368ee9440641cb70721dab66649f5b,1001,WIFI,14
2020-03-05 14:07:19,0,1,18421,cb023c5970dd61285499b53ff6a41c33,1001,WIFI,14
2020-03-05 14:07:19,0,1,18421,a23688b284e695da3043adb2041541e6,1001,WIFI,14
2020-03-05 14:07:19,0,1,18421,e3ba236ded5f3857c5ebb311a8f01704,1001,WIFI,14
2020-03-05 14:07:19,0,1,18421,7a56fa4c29ceee7df154f02cea79b1cd,1001,WIFI,14
2020-03-05 14:07:19,0,1,18421,74f13def55baa2bc1ef848dcefd8c051,1001,WIFI,14
2020-03-05 14:07:19,0,1,18421,8b8d49b1872560a6293bf33ef8bba24f,1001,WIFI,14
2020-03-05 14:07:19,0,1,18421,4b4a7bb0ec8f456298c9284c6cf37c86,1001,WIFI,14
2020-03-05 14:07:19,0,1,18421,ea27db24fe33ac08b724ad1b1d781337,1001,WIFI,14
2020-03-05 14:07:19,0,1,18421,9f60ae2d8f5491841d397ba826ac94bf,1001,WIFI,14
2020-03-05 14:07:30,0,1,18421,61e1180a00862eeaedef25ac91204e0a,1001,WIFI,14
2020-03-05 14:07:36,1,1,15498,22c55b416374f01633d16ce83a41b985,10040714,WIFI,14
2020-03-05 14:07:36,1,1,15498,b4da545299b09772381526ffe9e2cd1f,10040714,WIFI,14
2020-03-05 14:07:40,0,1,17593,a898d77d2b336e9c9b3b7d9bd0ce7d91,1001,WIFI,14
2020-03-05 14:07:42,1,1,38741,904db8eabdda02bae4ef1b6a5e739f73,10040714,WIFI,14
2020-03-05 14:07:52,1,1,55463,d8393aeccfe0d2b8392dee7136dc34ba,10000145,WIFI,14
2020-03-05 14:08:08,1,1,53346,e75124a3f5f177d1f29a871abad8cf79,10000145,4G,14
2020-03-05 14:08:39,1,1,53346,d0568b9636a7fd099fdb8b8c335bfe99,10002483,4G,14
2020-03-05 14:08:48,0,1,43798,42f5051992e27e74d288e482fbcb95a3,1001,4G,14
2020-03-05 14:08:51,1,1,53346,52dbffcb215ed3958dc2b1e38b15591f,10000145,WIFI,14
2020-03-05 14:09:12,1,1,53346,c45ee466c9785a5b4b84a3be1ad5ff06,10000145,4G,14
2020-03-05 14:09:16,1,1,55463,f300042478e02a8c84665ea039e558f4,2002,4G,14
2020-03-05 14:09:22,1,1,38741,bd3310abec5e0a5bbf447c002ae4b1d6,10040714,WIFI,14
2020-03-05 14:09:42,1,1,39460,a9a0495a47c2b8e140b52abf6237e314,10041919,4G,14
2020-03-05 14:09:47,1,1,15498,ee25c85661f86769e35c371b75612766,10000145,4G,14
2020-03-05 14:10:16,0,1,54700,ed60622302b93dfda6ae995f6cb22804,1001,4G,14
2020-03-05 14:10:22,1,2,20625,6ee0f8364f0e3a6b2e713f33c1b927c4,2002,WIFI,14
2020-03-05 14:10:43,0,1,11126,a6f3c8c4de2b085057cb2d2955e846e9,1001,4G,14
2020-03-05 14:10:51,1,1,46984,c9a3e9de53b10d4bf113e30c69d753c1,2002,4G,14
2020-03-05 14:10:51,0,2,2086,08a4cae97a14c85f3eb0618a46dd4955,1001,WIFI,14
2020-03-05 14:10:52,1,1,55463,167d9672b4c5bbb7cdb6447052dfe83b,10000145,WIFI,14
2020-03-05 14:10:53,0,1,49903,cc258e370ec552deab5e29379467fa07,1001,WIFI,14
2020-03-05 14:10:58,0,1,32619,78c0badc3b5a5d5745a7e8652ca44f74,1001,WIFI,14
2020-03-05 14:11:01,0,1,18421,e7807ed29b0f79a6786d50213478f0f7,1001,WIFI,14
2020-03-05 14:11:01,1,1,38741,7c54ecc18cea8033cc9c79bd1ac507ba,10040714,WIFI,14
2020-03-05 14:11:07,1,1,53346,95e97e2edddb7ab9e420fff129cedc1d,10040714,WIFI,14
2020-03-05 14:11:11,0,3,20868,1d17ea09a40328b0017a97921a5ab1e0,1001,WIFI,14
2020-03-05 14:11:12,1,1,53346,c9f79136d151d7049a1fb1998a5c77e9,10000145,WIFI,14
2020-03-05 14:11:15,1,1,38741,47e17ec0e3b401657a949780e478333d,10040714,WIFI,14
2020-03-05 14:11:19,1,1,15498,65b3e7807660712f6a85e0104fe5a9a6,10040714,WIFI,14
2020-03-05 14:11:22,1,1,53346,c45ee466c9785a5b4b84a3be1ad5ff06,10000145,4G,14
2020-03-05 14:11:27,0,2,23676,7dcb7a9121504c27df3c8ded088c2156,1001,WIFI,14
2020-03-05 14:12:00,1,1,15498,9732a8946121697c54c7bfa987f36eea,10040714,WIFI,14
2020-03-05 14:12:26,1,1,15498,ff64397dc0c84d45af23b9fa5718fcc6,10040714,WIFI,14
2020-03-05 14:12:26,0,3,61221,1d17ea09a40328b0017a97921a5ab1e0,1001,4G,14
2020-03-05 14:12:46,0,1,32619,da5bb2f6b8cebac8345459ba8d875399,1001,4G,14
2020-03-05 14:12:46,1,1,53346,929aff127e303bec281292e26327e41c,10033020,WIFI,14
2020-03-05 14:12:50,0,1,25343,59e105ad7fb3950c58b4c2e2bb7cb1ae,1001,WIFI,14
2020-03-05 14:12:52,1,1,15498,cc87146fd7e05a21fc4e13993a630cc4,10040714,WIFI,14
2020-03-05 14:13:08,1,1,15498,3a0afc0a607af7eff1e87558c40233da,10040714,WIFI,14
2020-03-05 14:13:24,1,1,6879,2d7a07cc2e1bbb706969bf79c800712e,10040714,WIFI,14
2020-03-05 14:13:28,0,3,20868,6ccff7ab4ee9c58b5f77d77324471c55,1001,WIFI,14
2020-03-05 14:14:01,0,1,17979,28690801b75d08e11421e80f237d64a5,1001,WIFI,14
2020-03-05 14:14:06,1,1,38741,ec7c7970a5d226b0b778af98d2953c7d,10041919,WIFI,14
2020-03-05 14:14:10,1,1,38741,88294f95a15d095be0b50f8f06c392c4,10040714,WIFI,14
2020-03-05 14:14:22,0,1,43798,9fe3d2b2280df5778e44b7f7a1278b40,1001,WIFI,14
2020-03-05 14:14:22,1,1,53346,54970326dab09e99d10abef24af3d971,2002,WIFI,14
2020-03-05 14:14:24,0,2,61221,7dcb7a9121504c27df3c8ded088c2156,1001,WIFI,14
2020-03-05 14:14:40,1,1,6879,624311cb93c1bd2b936c9fbb355e6a72,10040714,WIFI,14
2020-03-05 14:14:40,1,1,53346,a8a6fb1a17d50f9150ede2572ade30fb,10040714,WIFI,14
2020-03-05 14:14:48,0,1,18421,e7807ed29b0f79a6786d50213478f0f7,1001,WIFI,14
2020-03-05 14:15:13,1,1,55463,5cf42020f68bdd43a2be2adc8eb564bf,10040714,WIFI,14
2020-03-05 14:15:13,1,2,13886,712e7e8ddb5ff205f65260e72b54f6e5,10028581,4G,14
2020-03-05 14:15:23,1,1,15498,b901aef67bb2cf909e66d3b9a7873bf6,10040714,WIFI,14
2020-03-05 14:15:26,1,1,55463,ce8b91a68d64a47ec74de88e701f848a,2017,WIFI,14
2020-03-05 14:15:44,1,1,53346,e988f7766a08a39f5e15146bfb2d59e0,10040714,WIFI,14
2020-03-05 14:15:53,1,1,53346,4ea3355f924655ec9bf44c20318a1788,10000145,WIFI,14
2020-03-05 14:16:24,1,1,38741,e6f196e2d4ab9827b2176f37ae0cbb13,10000145,WIFI,14
2020-03-05 14:16:34,0,2,60967,a2657ee00d9325e4e933304bb95ee4a3,1001,WIFI,14
2020-03-05 14:16:44,1,1,38741,1b274b401b37211679d61d8eb1610a0b,10040714,WIFI,14
2020-03-05 14:16:49,0,1,18421,ebaaf6445ddfbe2b41babe82769bf47b,1001,4G,14
2020-03-05 14:16:50,1,1,53346,90d008f0314639c70488f8db2cd2f8b3,10000145,4G,14
2020-03-05 14:16:59,0,1,25343,7c05336f37a8428e74a7ddd9e94963a4,1001,4G,14
2020-03-05 14:17:11,0,1,25343,84ab87df136894616b646ad535c5e954,1001,WIFI,14
2020-03-05 14:17:14,1,1,38741,bde171968055fe8e2fd6f9edaf9336ca,10040714,WIFI,14
2020-03-05 14:17:21,0,1,10985,fcfe8957718b5b0a3ebb0beddfdd58a8,1001,WIFI,14
2020-03-05 14:17:23,1,2,13886,6f13c027e51dee12ebfe67b9f0226ba8,10000144,WIFI,14
2020-03-05 14:17:45,0,1,31999,ed60622302b93dfda6ae995f6cb22804,1001,4G,14
2020-03-05 14:17:54,1,1,38741,7d4e79d14c73e164a747745fe6ab8e9f,10041919,WIFI,14
2020-03-05 14:17:59,1,1,15498,268f2761f0fcbc63b6842d3ea9c104af,10040714,WIFI,14
2020-03-05 14:18:06,1,1,53346,ac7282301cb11855ffdd5813376fb666,10040714,WIFI,14
2020-03-05 14:18:27,1,1,55463,52dbffcb215ed3958dc2b1e38b15591f,10000145,4G,14
2020-03-05 14:18:41,1,1,38741,2204ffe96fd8d738b7be533473409839,10040714,WIFI,14
2020-03-05 14:18:45,1,1,53346,287a19c71bf75ba326737ab1cd52614a,10040714,WIFI,14
2020-03-05 14:18:55,1,1,25539,84805646ec114822bc54dd4a66dabba0,10000145,WIFI,14
2020-03-05 14:18:59,1,1,53346,e6352337c80d25275164766f2d6f4145,10040714,WIFI,14
2020-03-05 14:19:00,1,1,55463,30845807d4f16e3c49f961eccc45fc73,10000145,WIFI,14
2020-03-05 14:19:06,1,1,38741,b7ac2066aa022594225df0b323bdd0b3,10040714,WIFI,14
2020-03-05 14:19:08,0,1,18421,6ce99ed38b3087276ce6eda7b45a3db9,1001,4G,14
2020-03-05 14:19:29,1,1,15498,b412a9b8ca640086b4ed0fcfd47ac4dd,10040714,WIFI,14
2020-03-05 14:19:29,1,1,55463,e2f30cdca68cab96d933b040acafca3e,10000145,WIFI,14
2020-03-05 14:19:29,1,1,53346,fabef13f3fd47fb75ea474bc93666975,10040714,WIFI,14
2020-03-05 14:19:40,1,1,38741,6e460f328d357b94767598b713ee28e9,10040714,WIFI,14
2020-03-05 14:20:00,1,1,53346,6175db0e624eec692f5caf5d544def07,10040714,WIFI,14
2020-03-05 14:20:06,1,1,38741,8e91ad56f45f3f75e76bec82549c7674,10040714,WIFI,14
2020-03-05 14:20:12,1,1,15498,0180ccdeba1fab8c9393a38021518fa4,2017,WIFI,14
2020-03-05 14:20:18,0,1,10985,94887143d0a338bbbaf13084bb4c4357,1001,4G,14
2020-03-05 14:20:25,1,1,55463,69a02a9ba790064dd66af59138e3d848,10000145,WIFI,14
2020-03-05 14:20:40,1,2,13886,52266c1f99b1c612ae684b56cc5567c4,10000144,4G,14
2020-03-05 14:20:52,0,3,52644,7967ac8a88fce87e6ef5847f919ce790,1001,WIFI,14
2020-03-05 14:20:57,1,1,55463,d8858118cbad8e6088a8425822d0a237,10033020,WIFI,14
2020-03-05 14:20:57,0,1,43798,42f5051992e27e74d288e482fbcb95a3,1001,4G,14
2020-03-05 14:20:58,1,1,21751,ca10ee3870b8943613c5b37267a8bf4d,10000145,WIFI,14
2020-03-05 14:21:05,1,2,29866,71dcaaf866b2e73ef43092447c4ac2c2,10022313,4G,14
2020-03-05 14:21:09,1,1,53346,d7c6610bc7210c4d19c4a92ce8772422,10040714,WIFI,14
2020-03-05 14:21:09,0,1,25343,62b0a4fccb8a3907a1e75a9c4315d3cd,1001,WIFI,14
2020-03-05 14:21:30,0,1,18421,163d5bb035893621999bd00f23604f06,1001,WIFI,14
2020-03-05 14:21:32,1,1,38741,31e85e6e86644e6acb0e6627f5388fed,10040714,WIFI,14
2020-03-05 14:21:34,1,1,15498,3a156289ba2dd09b8c513c63fa96e520,10040714,WIFI,14
2020-03-05 14:21:57,0,1,25343,1f8268ef2bc22a7b3aa8971923438cb7,1001,WIFI,14
2020-03-05 14:22:06,0,1,18421,9b8bf0f610d86658e59aac9e0df5510e,1001,WIFI,14
2020-03-05 14:22:34,0,1,18421,fe1138a2093db1fd7183257c11514c1c,1001,WIFI,14
2020-03-05 14:22:42,1,1,15498,d3e1b8a82bb8fea4088573aca341ffdd,10040714,WIFI,14
2020-03-05 14:22:45,1,1,38741,307dbf37251d3a2e5ef873e7b0137a75,10040714,WIFI,14
2020-03-05 14:22:45,1,1,38741,fda05d4859fb99e1a7c23096f2d392df,10041919,WIFI,14
2020-03-05 14:22:46,1,1,53346,4a0c62986bd9a255923a4e2f7edd1b94,10040714,WIFI,14
2020-03-05 14:22:56,1,1,55463,69a02a9ba790064dd66af59138e3d848,10000145,WIFI,14
2020-03-05 14:23:01,0,1,26278,5e68cf50e89be30546cdbc506efce512,1001,WIFI,14
2020-03-05 14:23:04,1,1,53346,db1d68cd993f9de45b4361783e96e92c,10040714,WIFI,14
2020-03-05 14:23:04,1,1,55463,7be229a9eec8e822db0ef67852ced9da,2002,WIFI,14
2020-03-05 14:23:10,0,1,10985,dee5a693892d5d059c801d0e98da74fd,1001,WIFI,14
2020-03-05 14:23:15,1,2,49092,2d892c3c273aa809f1fca2f85809b1b2,2002,4G,14
2020-03-05 14:23:19,0,1,43798,42f5051992e27e74d288e482fbcb95a3,1001,4G,14
2020-03-05 14:23:21,1,1,53346,03b76151a6f2880219a1445a19c1c094,10040714,WIFI,14
2020-03-05 14:23:28,1,1,55463,f0571d64f17ae5dc3e22036c9eca20d0,2002,WIFI,14
2020-03-05 14:23:34,1,1,55463,f358f0cb61f79c1c32c3a3cd608a466e,10000145,WIFI,14
2020-03-05 14:23:37,1,2,13886,61293f131c86e94a4dc5a0cf030b4296,10000144,WIFI,14
2020-03-05 14:23:39,1,1,38741,a0708c396784ecf28411b7ab202a0724,10040714,WIFI,14
2020-03-05 14:23:55,1,1,55463,2204ffe96fd8d738b7be533473409839,10040714,WIFI,14
2020-03-05 14:24:08,1,1,53346,0e88499940ef1febb7a8824da31299e8,10040714,WIFI,14
2020-03-05 14:24:15,1,1,53346,9d4ce22c0b909086c5eda7486a60a126,10041919,WIFI,14
2020-03-05 14:24:21,0,1,10985,59e105ad7fb3950c58b4c2e2bb7cb1ae,1001,WIFI,14
2020-03-05 14:24:30,1,1,53346,396f81a2e3736e69091a1dcff73baf84,2017,WIFI,14
2020-03-05 14:24:36,1,1,38741,249cdb4bff4afd8c187904fc833d0687,2017,WIFI,14
2020-03-05 14:24:36,1,1,38741,9732a8946121697c54c7bfa987f36eea,10040714,WIFI,14
2020-03-05 14:24:37,1,1,15498,d6194ad9ffb43d0c6f20a470017999c9,10000145,WIFI,14
2020-03-05 14:24:50,1,1,55463,6baae70b61d296f2200e0559b091b561,10000145,WIFI,14
2020-03-05 14:25:00,1,2,49092,99db3c6631ab9f566849ac361f1af3f5,10028581,WIFI,14
2020-03-05 14:25:03,0,1,10985,998be4c86d9d1acfceae35f7afbc49e2,1001,4G,14
2020-03-05 14:25:11,1,1,53346,1eba752abfb9d182a04720ba79f98087,10040714,WIFI,14
2020-03-05 14:25:40,1,2,13886,3a6f2f43baa02a414341ba0085fc37f4,10000145,4G,14
2020-03-05 14:25:46,1,1,15498,d18a621ef839e34a8f5303657de6ab88,2017,WIFI,14
2020-03-05 14:26:37,1,2,49092,d8d89c4005cfa235c61e754630930e3d,10033020,WIFI,14
2020-03-05 14:26:43,1,1,41307,ae577c6b7c3b66a035aaa99eec21ae43,2017,WIFI,14
2020-03-05 14:26:59,0,1,18421,943284c116273e560a15e04b5176d3c0,1001,WIFI,14
2020-03-05 14:27:07,1,1,6879,0d7c3908bb0a1822ac786713f9e02b55,10040714,WIFI,14
2020-03-05 14:27:16,1,1,53346,4e098118c049ecb0260c96c4bc64c1ff,10040714,WIFI,14
2020-03-05 14:27:19,1,1,15498,477960ad970ee018f15447ec999271f8,10040714,WIFI,14
2020-03-05 14:27:21,1,1,15498,9a3e211b36f4d7749751755ce351d449,10040714,WIFI,14
2020-03-05 14:27:25,0,1,25343,fd59a8cdc5486794de824837582e7b48,1001,WIFI,14
2020-03-05 14:27:52,1,1,25539,e005109e1facb525307a060ede1d7845,10000145,4G,14
2020-03-05 14:28:00,1,2,32933,0b256a58bbbd07c156eb261b91fdd33b,10000144,WIFI,14
2020-03-05 14:28:04,1,1,15498,da691fb8bf175cebc3d8e67147ef279f,10040714,WIFI,14
2020-03-05 14:28:04,1,1,53346,daa510bd40369e4f1422cc778fd2452c,10040714,WIFI,14
2020-03-05 14:28:15,1,1,38741,e78bc28a4d61582da32d87230d116b40,2017,WIFI,14
2020-03-05 14:28:40,0,1,18421,51a02e404492056e98068a0e28330ea3,1001,WIFI,14
2020-03-05 14:28:40,1,1,15498,a4969cf8322e1ff792075541bb2b8058,10040714,WIFI,14
2020-03-05 14:28:42,1,1,53346,b8cb470f137e83376aa7186fc91cac0d,10040714,WIFI,14
2020-03-05 14:28:44,1,1,15498,a48a8900f4815b5d51cdff3dc60f4aed,2017,WIFI,14
2020-03-05 14:28:55,0,3,20868,aa50e89c0a6c95740cf1bd74fedfc6cc,1001,WIFI,14
2020-03-05 14:28:59,1,1,53346,ca3d558ad24331ba6a8d56bd32a40619,10000145,WIFI,14
2020-03-05 14:29:05,1,1,15498,8a781d8364cdf7145c41f2ab4027fd5a,10040714,WIFI,14
2020-03-05 14:29:23,1,1,53346,182f412ed5571a1eccd1f2c2541d7a49,10040714,WIFI,14
2020-03-05 14:29:25,1,1,53346,f358f0cb61f79c1c32c3a3cd608a466e,10000145,WIFI,14
2020-03-05 14:29:35,0,1,54700,8811efd7876e72713aea352bb7bdbd3e,1001,WIFI,14
2020-03-05 14:29:56,1,1,53346,d036b566cab1ed334fbd63e0dfb7bd12,10000145,WIFI,14
2020-03-05 14:30:17,1,1,46984,73b81924721c32d9972f9b91b8348ab5,10040714,WIFI,14
2020-03-05 14:30:19,1,1,41307,edd46121306925f15010752ed77eabb4,10000145,WIFI,14
2020-03-05 14:30:24,1,1,53346,d2d4f7231f263f95f3936310b17407d0,10040714,WIFI,14
2020-03-05 14:30:33,1,1,15498,5fac3d465f1762d233be3f3e5e89df58,10040714,WIFI,14
2020-03-05 14:30:48,1,1,55463,b00fd62f4df19c4a9c1b245ce6350e87,10002483,WIFI,14
2020-03-05 14:31:13,1,1,15498,ce75fe2e5b0a036381a896520863b30d,10040714,WIFI,14
2020-03-05 14:31:37,1,1,15498,28b65ffef46666d8a0701d7d0dcea12a,10040714,WIFI,14
2020-03-05 14:31:43,1,1,55463,800af8905162a1e0fa643d1fd6fcae5b,10000145,4G,14
2020-03-05 14:31:57,1,1,53346,e3a4a9a08c3d0081dd7045bc9fba11d2,10040714,WIFI,14
2020-03-05 14:32:05,1,1,38741,17728df492dddc8c3b1fda80f863b0be,10040714,WIFI,14
2020-03-05 14:32:09,0,1,49903,f5a32964e3c07b83a9e5ca884a36e9e6,1001,WIFI,14
